n_clusters,num_noise_points,use_umap,n_components,n_neighbors,quality_score,avg_same_cluster,avg_diff_cluster,n_same,n_diff,n_total,iteration,min_cluster_size,model,year,method,data_name,params
75,0,TRUE,10,15,1.83290713492473,2.06583629893238,0.232929164007658,562,1567,4167,4,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_75_use_umap_TRUE_n_components_10_n_neighbors_15
75,0,TRUE,10,15,1.82826875467787,2.07272727272727,0.244458518049398,550,1579,4167,5,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_75_use_umap_TRUE_n_components_10_n_neighbors_15
100,0,TRUE,10,15,1.87768792304952,2.13142857142857,0.253740648379052,525,1604,4167,1,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_100_use_umap_TRUE_n_components_10_n_neighbors_15
100,0,TRUE,10,15,1.79577122109617,2.05959031657356,0.263819095477387,537,1592,4167,2,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_100_use_umap_TRUE_n_components_10_n_neighbors_15
100,0,TRUE,10,15,1.81386428116496,2.09356725146199,0.27970297029703,513,1616,4167,3,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_100_use_umap_TRUE_n_components_10_n_neighbors_15
100,0,TRUE,10,15,1.81024239298608,2.05595667870036,0.245714285714286,554,1575,4167,4,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_100_use_umap_TRUE_n_components_10_n_neighbors_15
100,0,TRUE,10,15,1.83075259924386,2.09262759924386,0.261875,529,1600,4167,5,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_100_use_umap_TRUE_n_components_10_n_neighbors_15
125,0,TRUE,10,15,1.85478235386939,2.14814814814815,0.293365794278758,486,1643,4167,1,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_125_use_umap_TRUE_n_components_10_n_neighbors_15
125,0,TRUE,10,15,1.81206408818222,2.0990099009901,0.286945812807882,505,1624,4167,2,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_125_use_umap_TRUE_n_components_10_n_neighbors_15
125,0,TRUE,10,15,1.78841821105144,2.1137339055794,0.325315694527962,466,1663,4167,3,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_125_use_umap_TRUE_n_components_10_n_neighbors_15
125,0,TRUE,10,15,1.83994950890502,2.13842975206612,0.298480243161094,484,1645,4167,4,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_125_use_umap_TRUE_n_components_10_n_neighbors_15
125,0,TRUE,10,15,1.87108032938867,2.18181818181818,0.310737852429514,462,1667,4167,5,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_125_use_umap_TRUE_n_components_10_n_neighbors_15
150,0,TRUE,10,15,1.83652445605005,2.13664596273292,0.300121506682868,483,1646,4167,1,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_150_use_umap_TRUE_n_components_10_n_neighbors_15
150,0,TRUE,10,15,1.86176476596092,2.16490486257928,0.303140096618358,473,1656,4167,2,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_150_use_umap_TRUE_n_components_10_n_neighbors_15
150,0,TRUE,10,15,1.7799327634657,2.07784431137725,0.297911547911548,501,1628,4167,3,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_150_use_umap_TRUE_n_components_10_n_neighbors_15
150,0,TRUE,10,15,1.86492454626321,2.17787418655098,0.31294964028777,461,1668,4167,4,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_150_use_umap_TRUE_n_components_10_n_neighbors_15
150,0,TRUE,10,15,1.82807592398712,2.11895161290323,0.290875688916105,496,1633,4167,5,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_150_use_umap_TRUE_n_components_10_n_neighbors_15
175,0,TRUE,10,15,1.82780968525801,2.17798594847775,0.350176263219741,427,1702,4167,1,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_175_use_umap_TRUE_n_components_10_n_neighbors_15
175,0,TRUE,10,15,1.85529104059356,2.18426966292135,0.328978622327791,445,1684,4167,2,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_175_use_umap_TRUE_n_components_10_n_neighbors_15
175,0,TRUE,10,15,1.87261963685623,2.18478260869565,0.312162971839425,460,1669,4167,3,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_175_use_umap_TRUE_n_components_10_n_neighbors_15
175,0,TRUE,10,15,1.86778018072658,2.1923937360179,0.32461355529132,447,1682,4167,4,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_175_use_umap_TRUE_n_components_10_n_neighbors_15
175,0,TRUE,10,15,1.82547763280522,2.14439655172414,0.318918918918919,464,1665,4167,5,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_175_use_umap_TRUE_n_components_10_n_neighbors_15
200,0,TRUE,10,15,1.86341639818529,2.18281938325991,0.319402985074627,454,1675,4167,1,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_200_use_umap_TRUE_n_components_10_n_neighbors_15
200,0,TRUE,10,15,1.85781708199093,2.1784140969163,0.320597014925373,454,1675,4167,2,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_200_use_umap_TRUE_n_components_10_n_neighbors_15
200,0,TRUE,10,15,1.80439756008851,2.16350710900474,0.359109548916227,422,1707,4167,3,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_200_use_umap_TRUE_n_components_10_n_neighbors_15
200,0,TRUE,10,15,1.8864850079454,2.19565217391304,0.309167165967645,460,1669,4167,4,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_200_use_umap_TRUE_n_components_10_n_neighbors_15
200,0,TRUE,10,15,1.8439269796365,2.1752808988764,0.331353919239905,445,1684,4167,5,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_200_use_umap_TRUE_n_components_10_n_neighbors_15
25,0,TRUE,5,30,1.75152549578613,1.93518518518519,0.183659689399055,648,1481,4167,1,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_25_use_umap_TRUE_n_components_5_n_neighbors_30
25,0,TRUE,5,30,1.72895867500608,1.91705069124424,0.18809201623816,651,1478,4167,2,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_25_use_umap_TRUE_n_components_5_n_neighbors_30
25,0,TRUE,5,30,1.76814462395789,1.99491525423729,0.226770630279402,590,1539,4167,3,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_25_use_umap_TRUE_n_components_5_n_neighbors_30
25,0,TRUE,5,30,1.73238773104479,1.9422150882825,0.209827357237716,623,1506,4167,4,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_25_use_umap_TRUE_n_components_5_n_neighbors_30
25,0,TRUE,5,30,1.75382261396675,1.94090202177294,0.187079407806191,643,1486,4167,5,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_25_use_umap_TRUE_n_components_5_n_neighbors_30
50,0,TRUE,5,30,1.75550130236691,1.97670549084859,0.221204188481675,601,1528,4167,1,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_50_use_umap_TRUE_n_components_5_n_neighbors_30
50,0,TRUE,5,30,1.72752868750424,1.9858407079646,0.258312020460358,565,1564,4167,2,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_50_use_umap_TRUE_n_components_5_n_neighbors_30
50,0,TRUE,5,30,1.78910339201958,2.03191489361702,0.242811501597444,564,1565,4167,3,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_50_use_umap_TRUE_n_components_5_n_neighbors_30
50,0,TRUE,5,30,1.76976925071299,1.98029556650246,0.210526315789474,609,1520,4167,4,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_50_use_umap_TRUE_n_components_5_n_neighbors_30
50,0,TRUE,5,30,1.78306013803071,2.0341726618705,0.251112523839797,556,1573,4167,5,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_50_use_umap_TRUE_n_components_5_n_neighbors_30
75,0,TRUE,5,30,1.81156946486174,2.06629834254144,0.254728877679697,543,1586,4167,1,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_75_use_umap_TRUE_n_components_5_n_neighbors_30
75,0,TRUE,5,30,1.81221253761853,2.07954545454545,0.267332916926921,528,1601,4167,2,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_75_use_umap_TRUE_n_components_5_n_neighbors_30
75,0,TRUE,5,30,1.78382954771984,2.05233644859813,0.268506900878294,535,1594,4167,3,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_75_use_umap_TRUE_n_components_5_n_neighbors_30
75,0,TRUE,5,30,1.79741753097836,2.04900181488203,0.251584283903676,551,1578,4167,4,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_75_use_umap_TRUE_n_components_5_n_neighbors_30
75,0,TRUE,5,30,1.79538285951442,2.04918032786885,0.25379746835443,549,1580,4167,5,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_75_use_umap_TRUE_n_components_5_n_neighbors_30
100,0,TRUE,5,30,1.79001936935311,2.07378640776699,0.283767038413879,515,1614,4167,1,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_100_use_umap_TRUE_n_components_5_n_neighbors_30
100,0,TRUE,5,30,1.81466004974882,2.1009900990099,0.286330049261084,505,1624,4167,2,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_100_use_umap_TRUE_n_components_5_n_neighbors_30
100,0,TRUE,5,30,1.79755382266543,2.08203125,0.28447742733457,512,1617,4167,3,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_100_use_umap_TRUE_n_components_5_n_neighbors_30
100,0,TRUE,5,30,1.82228673367024,2.08712121212121,0.264834478450968,528,1601,4167,4,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_100_use_umap_TRUE_n_components_5_n_neighbors_30
100,0,TRUE,5,30,1.80190887585116,2.10141987829615,0.299511002444988,493,1636,4167,5,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_100_use_umap_TRUE_n_components_5_n_neighbors_30
125,0,TRUE,5,30,1.83771546939023,2.13929313929314,0.301577669902913,481,1648,4167,1,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_125_use_umap_TRUE_n_components_5_n_neighbors_30
125,0,TRUE,5,30,1.82467830536534,2.12577319587629,0.301094890510949,485,1644,4167,2,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_125_use_umap_TRUE_n_components_5_n_neighbors_30
125,0,TRUE,5,30,1.86130268199234,2.17241379310345,0.311111111111111,464,1665,4167,3,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_125_use_umap_TRUE_n_components_5_n_neighbors_30
125,0,TRUE,5,30,1.83001856171771,2.12989690721649,0.299878345498783,485,1644,4167,4,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_125_use_umap_TRUE_n_components_5_n_neighbors_30
125,0,TRUE,5,30,1.83179645702679,2.15536105032823,0.323564593301435,457,1672,4167,5,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_125_use_umap_TRUE_n_components_5_n_neighbors_30
150,0,TRUE,5,30,1.86090172595984,2.17647058823529,0.315568862275449,459,1670,4167,1,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_150_use_umap_TRUE_n_components_5_n_neighbors_30
150,0,TRUE,5,30,1.85534682269448,2.17211328976035,0.316766467065868,459,1670,4167,2,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_150_use_umap_TRUE_n_components_5_n_neighbors_30
150,0,TRUE,5,30,1.83096851250376,2.16331096196868,0.332342449464923,447,1682,4167,3,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_150_use_umap_TRUE_n_components_5_n_neighbors_30
150,0,TRUE,5,30,1.85124540078211,2.19672131147541,0.345475910693302,427,1702,4167,4,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_150_use_umap_TRUE_n_components_5_n_neighbors_30
150,0,TRUE,5,30,1.85346079634232,2.17324561403509,0.319784817692768,456,1673,4167,5,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_150_use_umap_TRUE_n_components_5_n_neighbors_30
175,0,TRUE,5,30,1.83232775583873,2.17471264367816,0.342384887839433,435,1694,4167,1,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_175_use_umap_TRUE_n_components_5_n_neighbors_30
175,0,TRUE,5,30,1.85471435827519,2.18468468468468,0.329970326409496,444,1685,4167,2,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_175_use_umap_TRUE_n_components_5_n_neighbors_30
175,0,TRUE,5,30,1.87368106056258,2.21113689095128,0.337455830388693,431,1698,4167,3,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_175_use_umap_TRUE_n_components_5_n_neighbors_30
175,0,TRUE,5,30,1.85480565277336,2.1804008908686,0.325595238095238,449,1680,4167,4,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_175_use_umap_TRUE_n_components_5_n_neighbors_30
175,0,TRUE,5,30,1.80532715504322,2.15068493150685,0.345357776463631,438,1691,4167,5,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_175_use_umap_TRUE_n_components_5_n_neighbors_30
200,0,TRUE,5,30,1.85331726420328,2.19489559164733,0.341578327444052,431,1698,4167,1,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_200_use_umap_TRUE_n_components_5_n_neighbors_30
200,0,TRUE,5,30,1.82339377955336,2.14533622559653,0.321942446043165,461,1668,4167,2,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_200_use_umap_TRUE_n_components_5_n_neighbors_30
200,0,TRUE,5,30,1.84851407661784,2.16849015317287,0.319976076555024,457,1672,4167,3,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_200_use_umap_TRUE_n_components_5_n_neighbors_30
200,0,TRUE,5,30,1.80204470157741,2.15654205607477,0.354497354497354,428,1701,4167,4,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_200_use_umap_TRUE_n_components_5_n_neighbors_30
200,0,TRUE,5,30,1.81931900983833,2.19597989949749,0.376660889659157,398,1731,4167,5,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_200_use_umap_TRUE_n_components_5_n_neighbors_30
25,0,TRUE,10,30,1.72999952086836,1.95840266222962,0.228403141361257,601,1528,4167,1,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_25_use_umap_TRUE_n_components_10_n_neighbors_30
25,0,TRUE,10,30,1.7707358444015,1.93524096385542,0.164505119453925,664,1465,4167,2,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_25_use_umap_TRUE_n_components_10_n_neighbors_30
25,0,TRUE,10,30,1.73822551172268,1.93001555209953,0.191790040376851,643,1486,4167,3,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_25_use_umap_TRUE_n_components_10_n_neighbors_30
25,0,TRUE,10,30,1.75096883429076,1.97180762852405,0.22083879423329,603,1526,4167,4,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_25_use_umap_TRUE_n_components_10_n_neighbors_30
25,0,TRUE,10,30,1.73509017658634,1.95716639209226,0.222076215505913,607,1522,4167,5,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_25_use_umap_TRUE_n_components_10_n_neighbors_30
50,0,TRUE,10,30,1.77837891790241,2.02486678507993,0.246487867177522,563,1566,4167,1,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_50_use_umap_TRUE_n_components_10_n_neighbors_30
50,0,TRUE,10,30,1.79290459059245,2.02797202797203,0.235067437379576,572,1557,4167,2,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_50_use_umap_TRUE_n_components_10_n_neighbors_30
50,0,TRUE,10,30,1.80383271468778,2.02749140893471,0.22365869424693,582,1547,4167,3,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_50_use_umap_TRUE_n_components_10_n_neighbors_30
50,0,TRUE,10,30,1.78646103199986,2.01906412478336,0.232603092783505,577,1552,4167,4,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_50_use_umap_TRUE_n_components_10_n_neighbors_30
50,0,TRUE,10,30,1.76233976671871,1.98492462311558,0.222584856396867,597,1532,4167,5,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_50_use_umap_TRUE_n_components_10_n_neighbors_30
75,0,TRUE,10,30,1.8016809142613,2.05893186003683,0.257250945775536,543,1586,4167,1,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_75_use_umap_TRUE_n_components_10_n_neighbors_30
75,0,TRUE,10,30,1.83292576356826,2.09942638623327,0.266500622665006,523,1606,4167,2,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_75_use_umap_TRUE_n_components_10_n_neighbors_30
75,0,TRUE,10,30,1.78516411937697,2.03405017921147,0.2488860598345,558,1571,4167,3,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_75_use_umap_TRUE_n_components_10_n_neighbors_30
75,0,TRUE,10,30,1.79834782311452,2.04293381037567,0.244585987261147,559,1570,4167,4,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_75_use_umap_TRUE_n_components_10_n_neighbors_30
75,0,TRUE,10,30,1.82755400956461,2.10567514677104,0.278121137206428,511,1618,4167,5,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_75_use_umap_TRUE_n_components_10_n_neighbors_30
100,0,TRUE,10,30,1.82389067745015,2.08918406072106,0.265293383270911,527,1602,4167,1,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_100_use_umap_TRUE_n_components_10_n_neighbors_30
100,0,TRUE,10,30,1.79772835629013,2.07034220532319,0.272613849033063,526,1603,4167,2,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_100_use_umap_TRUE_n_components_10_n_neighbors_30
100,0,TRUE,10,30,1.82584091875387,2.103515625,0.277674706246135,512,1617,4167,3,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_100_use_umap_TRUE_n_components_10_n_neighbors_30
100,0,TRUE,10,30,1.85311426116838,2.15208333333333,0.298969072164948,480,1649,4167,4,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_100_use_umap_TRUE_n_components_10_n_neighbors_30
100,0,TRUE,10,30,1.79278799949191,2.07335907335907,0.280571073867163,518,1611,4167,5,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_100_use_umap_TRUE_n_components_10_n_neighbors_30
125,0,TRUE,10,30,1.81246745388991,2.10953346855984,0.297066014669927,493,1636,4167,1,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_125_use_umap_TRUE_n_components_10_n_neighbors_30
125,0,TRUE,10,30,1.81464974959561,2.09842519685039,0.283775447254781,508,1621,4167,2,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_125_use_umap_TRUE_n_components_10_n_neighbors_30
125,0,TRUE,10,30,1.81731216344822,2.09533073929961,0.278018575851393,514,1615,4167,3,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_125_use_umap_TRUE_n_components_10_n_neighbors_30
125,0,TRUE,10,30,1.86473022800813,2.15670103092784,0.291970802919708,485,1644,4167,4,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_125_use_umap_TRUE_n_components_10_n_neighbors_30
125,0,TRUE,10,30,1.8258434597007,2.10609037328094,0.280246913580247,509,1620,4167,5,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_125_use_umap_TRUE_n_components_10_n_neighbors_30
150,0,TRUE,10,30,1.86162784858968,2.1840354767184,0.322407628128725,451,1678,4167,1,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_150_use_umap_TRUE_n_components_10_n_neighbors_30
150,0,TRUE,10,30,1.85709935248104,2.16738197424893,0.310282621767889,466,1663,4167,2,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_150_use_umap_TRUE_n_components_10_n_neighbors_30
150,0,TRUE,10,30,1.8419858287408,2.15384615384615,0.311860325105358,468,1661,4167,3,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_150_use_umap_TRUE_n_components_10_n_neighbors_30
150,0,TRUE,10,30,1.75658330744538,2.09051724137931,0.333933933933934,464,1665,4167,4,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_150_use_umap_TRUE_n_components_10_n_neighbors_30
150,0,TRUE,10,30,1.84896527188069,2.16450216450216,0.315536892621476,462,1667,4167,5,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_150_use_umap_TRUE_n_components_10_n_neighbors_30
175,0,TRUE,10,30,1.80079551963342,2.11578947368421,0.314993954050786,475,1654,4167,1,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_175_use_umap_TRUE_n_components_10_n_neighbors_30
175,0,TRUE,10,30,1.87227002705164,2.2073732718894,0.335103244837758,434,1695,4167,2,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_175_use_umap_TRUE_n_components_10_n_neighbors_30
175,0,TRUE,10,30,1.82876901504207,2.16071428571429,0.331945270672219,448,1681,4167,3,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_175_use_umap_TRUE_n_components_10_n_neighbors_30
175,0,TRUE,10,30,1.89043351501754,2.21029082774049,0.319857312722949,447,1682,4167,4,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_175_use_umap_TRUE_n_components_10_n_neighbors_30
175,0,TRUE,10,30,1.82825044937088,2.15,0.321749550629119,460,1669,4167,5,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_175_use_umap_TRUE_n_components_10_n_neighbors_30
200,0,TRUE,10,30,1.76017684284449,2.10738255033557,0.347205707491082,447,1682,4167,1,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_200_use_umap_TRUE_n_components_10_n_neighbors_30
200,0,TRUE,10,30,1.7861395097996,2.11447084233261,0.328331332533013,463,1666,4167,2,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_200_use_umap_TRUE_n_components_10_n_neighbors_30
200,0,TRUE,10,30,1.87641184785437,2.20361990950226,0.327208061647896,442,1687,4167,3,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_200_use_umap_TRUE_n_components_10_n_neighbors_30
200,0,TRUE,10,30,1.86444261748933,2.19501133786848,0.330568720379147,441,1688,4167,4,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_200_use_umap_TRUE_n_components_10_n_neighbors_30
200,0,TRUE,10,30,1.79762112073287,2.13274336283186,0.335122242098986,452,1677,4167,5,,text-embedding-3-large,2018,kmeans,text_2018,n_clusters_200_use_umap_TRUE_n_components_10_n_neighbors_30
212,2238,TRUE,5,5,1.20003051106026,1.6231884057971,0.423157894736842,138,1900,4167,1,10,text-embedding-3-large,2022,hdbscan,text_2022,min_cluster_size_10_use_umap_TRUE_n_components_5_n_neighbors_5
212,2238,TRUE,5,5,1.20003051106026,1.6231884057971,0.423157894736842,138,1900,4167,2,10,text-embedding-3-large,2022,hdbscan,text_2022,min_cluster_size_10_use_umap_TRUE_n_components_5_n_neighbors_5
212,2238,TRUE,5,5,1.20003051106026,1.6231884057971,0.423157894736842,138,1900,4167,3,10,text-embedding-3-large,2022,hdbscan,text_2022,min_cluster_size_10_use_umap_TRUE_n_components_5_n_neighbors_5
212,2238,TRUE,5,5,1.20003051106026,1.6231884057971,0.423157894736842,138,1900,4167,4,10,text-embedding-3-large,2022,hdbscan,text_2022,min_cluster_size_10_use_umap_TRUE_n_components_5_n_neighbors_5
212,2238,TRUE,5,5,1.20003051106026,1.6231884057971,0.423157894736842,138,1900,4167,5,10,text-embedding-3-large,2022,hdbscan,text_2022,min_cluster_size_10_use_umap_TRUE_n_components_5_n_neighbors_5
3,163,TRUE,5,5,0.402749723504441,0.519632840387557,0.116883116883117,1961,77,4167,1,50,text-embedding-3-large,2022,hdbscan,text_2022,min_cluster_size_50_use_umap_TRUE_n_components_5_n_neighbors_5
3,163,TRUE,5,5,0.402749723504441,0.519632840387557,0.116883116883117,1961,77,4167,2,50,text-embedding-3-large,2022,hdbscan,text_2022,min_cluster_size_50_use_umap_TRUE_n_components_5_n_neighbors_5
3,163,TRUE,5,5,0.402749723504441,0.519632840387557,0.116883116883117,1961,77,4167,3,50,text-embedding-3-large,2022,hdbscan,text_2022,min_cluster_size_50_use_umap_TRUE_n_components_5_n_neighbors_5
3,163,TRUE,5,5,0.402749723504441,0.519632840387557,0.116883116883117,1961,77,4167,4,50,text-embedding-3-large,2022,hdbscan,text_2022,min_cluster_size_50_use_umap_TRUE_n_components_5_n_neighbors_5
3,163,TRUE,5,5,0.402749723504441,0.519632840387557,0.116883116883117,1961,77,4167,5,50,text-embedding-3-large,2022,hdbscan,text_2022,min_cluster_size_50_use_umap_TRUE_n_components_5_n_neighbors_5
2,891,TRUE,5,5,0.466902174280137,0.612779552715655,0.145877378435518,1565,473,4167,1,100,text-embedding-3-large,2022,hdbscan,text_2022,min_cluster_size_100_use_umap_TRUE_n_components_5_n_neighbors_5
2,891,TRUE,5,5,0.466902174280137,0.612779552715655,0.145877378435518,1565,473,4167,2,100,text-embedding-3-large,2022,hdbscan,text_2022,min_cluster_size_100_use_umap_TRUE_n_components_5_n_neighbors_5
2,891,TRUE,5,5,0.466902174280137,0.612779552715655,0.145877378435518,1565,473,4167,3,100,text-embedding-3-large,2022,hdbscan,text_2022,min_cluster_size_100_use_umap_TRUE_n_components_5_n_neighbors_5
2,891,TRUE,5,5,0.466902174280137,0.612779552715655,0.145877378435518,1565,473,4167,4,100,text-embedding-3-large,2022,hdbscan,text_2022,min_cluster_size_100_use_umap_TRUE_n_components_5_n_neighbors_5
2,891,TRUE,5,5,0.466902174280137,0.612779552715655,0.145877378435518,1565,473,4167,5,100,text-embedding-3-large,2022,hdbscan,text_2022,min_cluster_size_100_use_umap_TRUE_n_components_5_n_neighbors_5
3,2556,TRUE,5,5,0.513460450567369,0.691358024691358,0.177897574123989,1296,742,4167,1,200,text-embedding-3-large,2022,hdbscan,text_2022,min_cluster_size_200_use_umap_TRUE_n_components_5_n_neighbors_5
3,2556,TRUE,5,5,0.513460450567369,0.691358024691358,0.177897574123989,1296,742,4167,2,200,text-embedding-3-large,2022,hdbscan,text_2022,min_cluster_size_200_use_umap_TRUE_n_components_5_n_neighbors_5
3,2556,TRUE,5,5,0.513460450567369,0.691358024691358,0.177897574123989,1296,742,4167,3,200,text-embedding-3-large,2022,hdbscan,text_2022,min_cluster_size_200_use_umap_TRUE_n_components_5_n_neighbors_5
3,2556,TRUE,5,5,0.513460450567369,0.691358024691358,0.177897574123989,1296,742,4167,4,200,text-embedding-3-large,2022,hdbscan,text_2022,min_cluster_size_200_use_umap_TRUE_n_components_5_n_neighbors_5
3,2556,TRUE,5,5,0.513460450567369,0.691358024691358,0.177897574123989,1296,742,4167,5,200,text-embedding-3-large,2022,hdbscan,text_2022,min_cluster_size_200_use_umap_TRUE_n_components_5_n_neighbors_5
48,7251,FALSE,5,5,1.79361942405421,2.28571428571429,0.492094861660079,14,2024,4167,1,10,text-embedding-3-large,2022,hdbscan,text_2022,min_cluster_size_10_use_umap_FALSE_n_components_5_n_neighbors_5
48,7251,FALSE,5,5,1.79361942405421,2.28571428571429,0.492094861660079,14,2024,4167,2,10,text-embedding-3-large,2022,hdbscan,text_2022,min_cluster_size_10_use_umap_FALSE_n_components_5_n_neighbors_5
48,7251,FALSE,5,5,1.79361942405421,2.28571428571429,0.492094861660079,14,2024,4167,3,10,text-embedding-3-large,2022,hdbscan,text_2022,min_cluster_size_10_use_umap_FALSE_n_components_5_n_neighbors_5
48,7251,FALSE,5,5,1.79361942405421,2.28571428571429,0.492094861660079,14,2024,4167,4,10,text-embedding-3-large,2022,hdbscan,text_2022,min_cluster_size_10_use_umap_FALSE_n_components_5_n_neighbors_5
48,7251,FALSE,5,5,1.79361942405421,2.28571428571429,0.492094861660079,14,2024,4167,5,10,text-embedding-3-large,2022,hdbscan,text_2022,min_cluster_size_10_use_umap_FALSE_n_components_5_n_neighbors_5
